0,uk_inf_5yr,uk_inf_10yr,uk_inf_30yr
2016-08-01,2.4418158580667244,2.532556867438826,3.011166052368405
2016-08-02,2.458125243256883,2.56042162420371,3.021233814550295
2016-08-03,2.452751922083425,2.5626002374407797,3.022309123447612
2016-08-04,2.462726347823688,2.5648163511640805,2.971973333068311
2016-08-05,2.510431653393969,2.617944890767454,2.985870199665218
2016-08-08,2.5267889741103664,2.6249531922077605,2.989762775092047
2016-08-09,2.550340127292472,2.634959062649622,2.9639294406560714
2016-08-10,2.5693716578980825,2.652898070219202,2.9378913646927685
2016-08-11,2.53890018831702,2.6271841992896308,2.946617047515902
2016-08-12,2.5266085197316968,2.610103955431134,2.978434960007754
2016-08-15,2.5459144117720856,2.6326827571515903,3.0060771434753857
2016-08-16,2.676656023885804,2.7217888313663705,3.0437174028781477
2016-08-17,2.6760305081810456,2.715949279322695,3.0436654180654834
2016-08-18,2.6710287412354243,2.7160646328515767,3.0401106701122447
2016-08-19,2.673308635912206,2.728820391192166,3.049448995764725
2016-08-22,2.6598694728152075,2.713559933557053,3.031078737407019
2016-08-23,2.670179208417279,2.7280778982276646,3.0376005939225195
2016-08-24,2.669249055821417,2.744134701873481,3.050685935996147
2016-08-25,2.676857373927394,2.757527591614493,3.06388485165028
2016-08-26,2.6866927818008848,2.7660749728427447,3.076074312439116
2016-08-30,2.7047390839399177,2.7839696430241503,3.084534524544936
2016-08-31,2.71668079299494,2.7981938850370844,3.0913447565006775
2016-09-01,2.7209958375351704,2.844160463099035,3.11788690111485
2016-09-02,2.653639400009445,2.8152810979287146,3.1077437979259708
2016-09-05,2.6324099592919326,2.80416371133362,3.1035367901302098
2016-09-06,2.619200167896339,2.797900736504438,3.122810020542345
2016-09-07,2.600734527847578,2.8099978704248336,3.144237063210772
2016-09-08,2.6377528243902737,2.84633086676336,3.1524881677247945
2016-09-09,2.6539693976110734,2.880468168333537,3.1967393968373514
2016-09-12,2.6395457717687765,2.8765013540733797,3.2275353992038274
2016-09-13,2.663874655832449,2.8934529243681273,3.2543852405405076
2016-09-14,2.658198482659626,2.8975631502940447,3.2922026252377123
2016-09-15,2.6447950574018146,2.9042716950306486,3.3140316645096175
2016-09-16,2.6138390421560573,2.880532400430333,3.2947928836790026
2016-09-19,2.5970020317739655,2.8725293264191087,3.3066780244576863
2016-09-20,2.5665389029313346,2.830806090971503,3.2760362219615424
2016-09-21,2.584109476283799,2.8328073234736872,3.279292180374151
2016-09-22,2.594999986008734,2.8241358327141795,3.249998276092327
2016-09-23,2.6018489337799333,2.826847189852753,3.24181434503988
2016-09-26,2.6289437701085787,2.8439497805183023,3.2463036074158533
2016-09-27,2.6410504310953504,2.8517292225614774,3.259337981154232
2016-09-28,2.647185239426665,2.8687914161395733,3.294054851823449
2016-09-29,2.710759708985732,2.9323616552572074,3.347115116305022
2016-09-30,2.6754656089434574,2.898307663727473,3.3430579936871325
2016-10-03,2.7435048289953725,2.959319671908016,3.391078637570467
2016-10-04,2.8086419280387642,3.0021534087790998,3.397362853689743
2016-10-05,2.8462463439772643,3.0481531251382017,3.453929160491305
2016-10-06,2.935533865597713,3.14042548873,3.5350037869713224
2016-10-07,3.0329435323161724,3.210405222552855,3.542913157142806
2016-10-10,3.048550934570597,3.2252112892027904,3.560041868916287
2016-10-11,3.115443106008916,3.2613054227408416,3.5595493493496084
2016-10-12,3.103187070153357,3.2545724159688882,3.5655682362759284
2016-10-13,3.019437373363747,3.170095309569599,3.483008719303302
2016-10-14,2.9806662009301377,3.147506958282892,3.485633225327283
2016-10-17,2.9686494424974588,3.147668673686966,3.4905154932989007
2016-10-18,3.023629033302603,3.182811127230516,3.511980627826304
2016-10-19,3.022479113134559,3.1916629452618923,3.5311333975965966
2016-10-20,3.0632991928438513,3.2292089987184527,3.5455477190471516
2016-10-21,3.042556201069981,3.2115581276196563,3.5202490454156896
2016-10-24,3.056474396948086,3.2355945886505637,3.5540668506035678
2016-10-25,3.06767925193256,3.246101471476822,3.5649411502211805
2016-10-26,3.0719297581249174,3.2627307899338667,3.5982428547612972
2016-10-27,3.127235298103102,3.318945759946924,3.603812108104055
2016-10-28,3.1328928318288147,3.3116428080422544,3.590525397965659
2016-10-31,3.143267035660537,3.3297043376392317,3.6201016917639626
2016-11-01,3.1540356448553895,3.3408473887663757,3.6291941028640613
2016-11-02,3.1325787911546383,3.307873179381921,3.607798853793841
2016-11-03,3.0464888267499872,3.2573221034745874,3.6090315367106474
2016-11-04,3.011178099493877,3.223297665804506,3.567837893170695
2016-11-07,3.020508091172812,3.2373540817515734,3.579438232409717
2016-11-08,3.0438259892522126,3.249710895642643,3.5702758629253193
2016-11-09,3.094922233658788,3.2857812312864234,3.5887265423442862
2016-11-10,3.138385546149476,3.3290325163294443,3.634092880959467
2016-11-11,3.0993543045617926,3.307141853039689,3.6332312654322747
2016-11-14,3.093530341838717,3.3179486855193705,3.6387409829068664
2016-11-15,3.105105928749411,3.313531298143661,3.6100697857628896
2016-11-16,3.1087445963680578,3.318712469431378,3.6146507905886196
2016-11-17,3.0840904096855875,3.2844543960656534,3.5746768758002094
2016-11-18,3.07686267922756,3.2917340455544197,3.576313481126385
2016-11-21,3.064065591508042,3.2725777922274055,3.5532172207814288
2016-11-22,3.0573164091809066,3.2681823389473754,3.566200282930988
2016-11-23,3.072722178173338,3.305982097842715,3.6052342733153067
2016-11-24,3.0703073927008884,3.30002348952486,3.6036816148520767
2016-11-25,3.026353790333812,3.2557096427780774,3.5808771554495413
2016-11-28,3.0061273422552963,3.2374420939149093,3.555743158235868
2016-11-29,2.9906249082921406,3.2291303958857256,3.5283527463711497
2016-11-30,2.999081374215387,3.248557568251627,3.50238636307155
2016-12-01,3.0340650274502,3.279851904614139,3.494719408659253
2016-12-02,3.049964607260644,3.298364218413149,3.530033702108639
2016-12-05,3.056846598399752,3.3147432819847378,3.534951130231167
2016-12-06,3.0388314656908406,3.3053585623274033,3.5500640273927084
2016-12-07,3.0210896797924742,3.3000289435020926,3.5751668804825423
2016-12-08,3.0129110078742776,3.3124673860779987,3.598230606069496
2016-12-09,3.0188637956719973,3.3266535714257968,3.628247576111887
2016-12-12,3.0603863765761044,3.356641214465837,3.6367225491263753
2016-12-13,3.113286074250998,3.3583876602212936,3.5892837679993126
2016-12-14,3.0793080079423527,3.3203696119751633,3.557143148230077
2016-12-15,3.068091198461163,3.3192901567670567,3.5534405236292033
2016-12-16,3.041291107537168,3.280427807182452,3.519123964350646
2016-12-19,3.023190980350797,3.2536279631182716,3.4835985295984218
2016-12-20,3.063825361963528,3.2972372709172135,3.5182220820505616
2016-12-21,3.059902087408151,3.288723830630633,3.50549827846281
2016-12-22,3.0593178483791723,3.290600308548746,3.5013651897174345
2016-12-23,3.0563162338044596,3.28392362094441,3.492182761119215
2016-12-28,3.0576221439330866,3.2779551674589786,3.487938542125357
2016-12-29,3.044766527298652,3.258616343371477,3.4724000741895686
2016-12-30,3.092069349540229,3.291142984318016,3.4880742113494336
2017-01-03,3.162806143517332,3.357187903698366,3.548386115596423
2017-01-04,3.166331502760861,3.3678259901266103,3.574359334353297
2017-01-05,3.193900901966642,3.38070117459511,3.600851952621471
2017-01-06,3.216914614567573,3.3889884466544498,3.6046470041108165
2017-01-09,3.2205672771033775,3.3748840073791078,3.5810265639085985
2017-01-10,3.268806722389621,3.3967980504749304,3.589736680490436
2017-01-11,3.323091989554238,3.429759213824501,3.6145557270963398
2017-01-12,3.2848464422590054,3.3904969964622502,3.5946153364706928
2017-01-13,3.288846508716382,3.4159284666321685,3.6235246152274083
2017-01-16,3.261562872005305,3.3875855023232426,3.6017073444897716
2017-01-17,3.215354934683966,3.329836254574676,3.5582742386411788
2017-01-18,3.2312771963208355,3.353263430473385,3.5780880181135903
2017-01-19,3.2192615157252593,3.348059517312501,3.58405043214076
2017-01-20,3.193569260191225,3.3351810497895746,3.5743438088048203
2017-01-23,3.1848710901906028,3.327964169221021,3.570033442474214
2017-01-24,3.200885701573916,3.3570298443116995,3.5909745424583104
2017-01-25,3.183968608194979,3.377931552898249,3.634900029046527
2017-01-26,3.2170271615323545,3.4186395247845756,3.6635057896936
2017-01-27,3.2245741127429604,3.4235528668185253,3.652074202680693
2017-01-30,3.2391120081600695,3.4321249721975677,3.6591532459756975
2017-01-31,3.2706596883964165,3.4579724070918503,3.667269912149023
2017-02-01,3.299545084975315,3.4954619913894485,3.6939022274328766
2017-02-02,3.254914328597441,3.4467104774377146,3.6665709878959465
2017-02-03,3.208354711045364,3.395871625707154,3.630956062777346
2017-02-06,3.202681716969305,3.385099910861743,3.6273442634726134
2017-02-07,3.195112673608622,3.364041645466348,3.6152506742758117
2017-02-08,3.169007162263864,3.329642799721328,3.593550866453877
2017-02-09,3.1680689582931962,3.337347087167282,3.6039644707197134
2017-02-10,3.172028693458519,3.3416227098346525,3.6165418000162735
2017-02-13,3.168036895473418,3.3404722427795823,3.6308801159723827
2017-02-14,3.134736449560933,3.3299241538376867,3.6567736430345206
2017-02-15,3.109425658514814,3.310002542117433,3.6295867640382786
2017-02-16,3.072504532910992,3.267428204457465,3.5877631281417264
2017-02-17,3.0312911679682086,3.2294240309852653,3.556448133852987
2017-02-20,3.020638533688219,3.2251466346739424,3.5549417652671753
2017-02-21,2.98375358897321,3.1925560554414423,3.5167149516911964
2017-02-22,2.920951252626021,3.1434733702108595,3.5079758889783172
2017-02-23,2.9396351249186017,3.1594980205981713,3.5154407238573717
2017-02-24,2.9451095427792477,3.1497421614326204,3.4895250964838658
2017-02-27,2.9603953169935457,3.1576504472485603,3.489006107541665
2017-02-28,2.960251823676625,3.1464305511498996,3.459791446997944
2017-03-01,2.969276350489903,3.158805356354291,3.4668479219858184
2017-03-02,2.9957174306003975,3.1692451399253194,3.473628669105155
2017-03-03,2.9713555587801594,3.1360845400432678,3.4509935317523315
2017-03-06,2.9530718947702375,3.124126797490484,3.4539277589761137
2017-03-07,2.96431709642458,3.1258458587796967,3.4543591327474132
2017-03-08,3.0176260093622833,3.1746717726190554,3.4993604911253287
2017-03-09,2.990795814872363,3.164771089679358,3.5136180300707385
2017-03-10,3.005713480591462,3.187193794424486,3.535342238722543
2017-03-13,3.020152883597911,3.202964114645618,3.539794633734478
2017-03-14,3.009194297138988,3.1987314858837013,3.5320558727905604
2017-03-15,2.9975562785914787,3.190562568238715,3.5244511120024407
2017-03-16,2.9821918114156043,3.1733658593423746,3.509761328238093
2017-03-17,2.9281473582666697,3.1021962978773425,3.4324707135789945
2017-03-20,2.9514326583834496,3.1231108181083176,3.447833068045999
2017-03-21,3.0549080561710076,3.162921730336209,3.4711373047066423
2017-03-22,3.073275719881526,3.162592448574944,3.4581459712718607
2017-03-23,3.1311683156142585,3.210758605951805,3.4816021589776796
2017-03-24,3.14869733840457,3.232785866447087,3.496294839991264
2017-03-27,3.1439896634640694,3.2258900076141654,3.4923465513777554
2017-03-28,3.1332940534870453,3.2234984361477244,3.4999478252348704
2017-03-29,3.1082099300056636,3.1851897723679508,3.4726853077488404
2017-03-30,3.094671491071328,3.1683716308150704,3.4447537955629235
2017-03-31,3.1187095463167442,3.2038488274000003,3.4725311066397255
2017-04-03,3.142275508771423,3.2150504036399146,3.484288245969113
2017-04-04,3.179766908945951,3.24266444426399,3.5081158988060688
2017-04-05,3.21910950729156,3.2789644031677265,3.546447777340666
2017-04-06,3.2484857187126086,3.309207399763058,3.5889064861508073
2017-04-07,3.2198751958837217,3.2806354131405975,3.5700224290855047
2017-04-10,3.2408895287999293,3.3081265086468425,3.5965721230396257
2017-04-11,3.3011507822906316,3.34264924118855,3.621439770076573
2017-04-12,3.3319250113504904,3.3670570759537455,3.6432567764734083
2017-04-13,3.275077955921074,3.3208913503119817,3.595368056236763
2017-04-18,3.1746855669621596,3.226602633038917,3.5141809832595827
2017-04-19,3.1229384255778903,3.204052893253606,3.5171792487513907
2017-04-20,3.0840692859479115,3.1826832762039827,3.517947391628596
2017-04-21,3.075626647513864,3.184643374636776,3.5173047580071626
2017-04-24,3.0721854682216407,3.1850652038301552,3.5138916879680178
2017-04-25,3.052792268375106,3.1719853192087597,3.512220308495634
2017-04-26,3.0283596030138686,3.1529973641353517,3.499661164874457
2017-04-27,2.9688594177787797,3.105657145508984,3.4805006717906837
2017-04-28,3.0080885430515663,3.1783299328591563,3.55429151509558
2017-05-02,2.997753901419129,3.1648588512224682,3.5461646470889647
2017-05-03,2.964524889713969,3.126444593008514,3.5182935694304684
2017-05-04,2.934711696342478,3.102407071287489,3.4973646822356486
2017-05-05,2.8903773161486885,3.073534209787237,3.4906640740796284
2017-05-08,2.8630627251912304,3.0551138599276673,3.4698022188315782
2017-05-09,2.906564038604497,3.1087605502799662,3.5183051589945924
2017-05-10,2.93650516676392,3.1377569487405843,3.533056266548492
2017-05-11,2.9833112453478705,3.1718214370954794,3.536806346906986
2017-05-12,2.936940778174979,3.1219583593980036,3.499366667448796
2017-05-15,2.9880890720867814,3.1656625574030044,3.5351546022065516
2017-05-16,3.003622382183239,3.1548155925689145,3.521750795958428
2017-05-17,2.969597908223209,3.118091877450867,3.4929021909644984
2017-05-18,2.958175139351665,3.113470041987468,3.4938384798334448
2017-05-19,2.966742936423532,3.134460245157054,3.5124361801118615
2017-05-22,2.9692331893313235,3.138701729471712,3.5176938840930507
2017-05-23,2.98843639080508,3.15858950264849,3.520289410666825
2017-05-24,2.9913705261933115,3.157624333914757,3.515122529254781
2017-05-25,2.9565370184989117,3.122368744836338,3.487977805418677
2017-05-26,2.9701026624370668,3.1170208510691553,3.4493077239484555
2017-05-30,2.971994774686269,3.11335860418969,3.440571538838281
2017-05-31,2.936657879423066,3.0950167683055314,3.431312512475043
2017-06-01,2.9386790539827192,3.1039591187191116,3.464721054881456
2017-06-02,2.939141854959593,3.106406412462884,3.4640473916400643
2017-06-05,2.9298507664673727,3.0955878567962536,3.4535441751529876
2017-06-06,2.940779747210009,3.0887754621555783,3.4369054594071846
2017-06-07,2.905218738575654,3.067033405456497,3.4071350988162106
2017-06-08,2.863927469347316,3.0436132688458812,3.3809038299323957
2017-06-09,2.8823927187459417,3.0608436424548318,3.3982866649104366
2017-06-12,2.8878929515001843,3.0682525892176,3.4260501895999274
2017-06-13,2.9572041313497324,3.0903349149224524,3.446042103252231
2017-06-14,2.9026118434590087,3.035061558497099,3.406509340640451
2017-06-15,2.8780434223901628,3.0098183548492337,3.3772135858806323
2017-06-16,2.8576187373801214,3.0045620503812636,3.3800088367948806
2017-06-19,2.8767480658624556,3.022556919521288,3.393966099568252
2017-06-20,2.8731036643019547,3.036839167651559,3.4176449940216624
2017-06-21,2.856211042364494,3.036365649756581,3.442513278557475
2017-06-22,2.881508043412553,3.0655309152408816,3.4460345654271123
2017-06-23,2.8444576913066113,3.0337467162946967,3.414946103245432
2017-06-26,2.865599533347384,3.040649482367377,3.3916714754177657
2017-06-27,2.87100549561013,3.0508853019156956,3.383279101578726
2017-06-28,2.869603710165257,3.0583805727494116,3.3966116750418482
2017-06-29,2.885984727122308,3.0825870310635626,3.4278358746546065
2017-06-30,2.9167597653010007,3.1224232859106547,3.4653291131707338
2017-07-03,2.934321998829697,3.145883511913688,3.4761201374940605
2017-07-04,2.916704221630424,3.121057464971516,3.454683102844609
2017-07-05,2.8824777193534636,3.100506012838472,3.4440043715459807
2017-07-06,2.898671484683833,3.11788551027254,3.4473420056058144
2017-07-07,2.865438021174376,3.1000381226535882,3.4324046201008898
2017-07-10,2.835939676239962,3.0726042374975044,3.397049668982244
2017-07-11,2.8254718521216993,3.0570285384872595,3.3770368116200338
2017-07-12,2.8605475620431244,3.084397031206715,3.405855360497548
2017-07-13,2.8373163865291633,3.0677236928012546,3.400812223658941
2017-07-14,2.7985932091285486,3.0266383060757587,3.3538797808861904
2017-07-17,2.7660717835818476,2.9892048949024157,3.3350175644721314
2017-07-18,2.8224045720682813,3.0178133915792786,3.350344655834392
2017-07-19,2.8212977478283374,3.015770409663343,3.351308986811344
2017-07-20,2.8418587736218046,3.0464216145833802,3.390614803335854
2017-07-21,2.81572904541443,3.033457857639993,3.408723622109496
2017-07-24,2.835657688393303,3.061388057535723,3.4472431846479656
2017-07-25,2.863396911929375,3.0946324979286137,3.458076775757645
2017-07-26,2.858236641285039,3.088150008460042,3.45315751113393
2017-07-27,2.818500443906098,3.049763133953728,3.403091491146849
2017-07-28,2.811270396101265,3.046872586776348,3.3923557906091313
2017-07-31,2.810875826898624,3.0490164409859943,3.399090232593411
2017-08-01,2.803233118470744,3.043146032236626,3.3910459314826182
2017-08-02,2.8027653276928,3.0494871625206676,3.401957090550865
2017-08-03,2.7887900147415765,3.0272943922547952,3.3913180954895252
2017-08-04,2.7858417720772746,3.025565362362874,3.3958919885751806
2017-08-07,2.7798006160674387,3.019834620239215,3.383033989313411
2017-08-08,2.7908763004984456,3.042576866396745,3.403404102355691
2017-08-09,2.786726858679155,3.031069350547858,3.3923882685927005
2017-08-10,2.816583973423804,3.0541483634076863,3.4116767814815345
2017-08-11,2.8126052012381053,3.0487956654891093,3.4052598793313464
2017-08-14,2.800190584746226,3.0404776423479296,3.394748029254458
2017-08-15,2.88471125841834,3.086825801480694,3.4187085985035104
2017-08-16,2.9023637435115752,3.099094172021435,3.4257814255342582
2017-08-17,2.90213246347589,3.0954522171206875,3.427879599626482
2017-08-18,2.8904761936900596,3.080628035130091,3.412840254755867
2017-08-21,2.88716980793536,3.0730708057424314,3.4053227250471307
2017-08-22,2.873937437066491,3.063958638363623,3.4021023464584457
2017-08-23,2.880211592570063,3.072225185726385,3.4155050641906604
2017-08-24,2.884572815471177,3.0845353175636196,3.4296069393675754
2017-08-25,2.883327614660371,3.093057462231082,3.4370437360370865
2017-08-29,2.8990957675786304,3.103908527495566,3.4550344526879133
2017-08-30,2.8983757435254742,3.1064521304626846,3.448860560841717
2017-08-31,2.8952368357362017,3.1003558192112024,3.429415673735857
2017-09-01,2.8912321310854563,3.1056499242858346,3.4340984721981176
2017-09-04,2.8869266916591156,3.0995520481549654,3.428171793736019
2017-09-05,2.887521081300282,3.0888589615460518,3.413005364919349
2017-09-06,2.90106732844988,3.1043721641188204,3.427690936315267
2017-09-07,2.9453326892703218,3.1291462763395037,3.456532126252931
2017-09-08,2.951359234460365,3.133938078239612,3.4637006846498073
2017-09-11,2.957094279176665,3.13142064573771,3.4643522415340424
2017-09-12,3.0220291596319107,3.1575700115519787,3.4662744951933186
2017-09-13,3.045288671941777,3.1759819656333748,3.480740859696291
2017-09-14,3.050670284152829,3.180486014711043,3.488672772614001
2017-09-15,2.9761312389508126,3.129983355522902,3.4538163397491175
2017-09-18,2.949705361564633,3.1035369586535073,3.423648503007597
2017-09-19,2.9717466438771574,3.1308227974421774,3.4400482940437893
2017-09-20,2.977926623533934,3.1469904351121345,3.4574780280346196
2017-09-21,2.9821808183990037,3.1622120429546063,3.4802752609494725
2017-09-22,2.9809129898428885,3.1679935754083166,3.49539500031662
2017-09-25,2.9849288526093085,3.175533078973767,3.4882361318784803
2017-09-26,2.9789846952138284,3.161282160070728,3.4509857048415657
2017-09-27,2.9705751391096396,3.1575285845410415,3.4571020787905278
2017-09-28,2.970346993435207,3.16195424766964,3.446195282435596
2017-09-29,2.9554239549464603,3.1525270063542563,3.4440531971716126
2017-10-02,2.957146724296079,3.1514214967586085,3.4470536076608878
2017-10-03,2.952572957269223,3.1546672572813588,3.4617857975863826
2017-10-04,2.976351640236577,3.1785254001396144,3.4897204767142456
2017-10-05,2.9917909994693197,3.194581595658914,3.5089152877095424
2017-10-06,3.0060897259804125,3.207987881312952,3.5199824786554075
2017-10-09,2.969706563942351,3.18028726770717,3.5062519138340518
2017-10-10,2.9873704483806733,3.2076523770043543,3.534506165287767
2017-10-11,2.9967522187275932,3.224314303277322,3.5524271800756493
2017-10-12,2.9544513111433766,3.181029363728763,3.514840652628182
2017-10-13,2.9510714302958596,3.1830911379342566,3.5131026631192235
2017-10-16,2.9443212879928,3.1820050736415393,3.510145995446189
2017-10-17,3.006115246892469,3.20541557539764,3.508615041189427
2017-10-18,2.975749291143572,3.1778891053067673,3.480473264916726
2017-10-19,2.9542385273473974,3.1547981947137553,3.4584394344834886
2017-10-20,2.9391025175314587,3.146313518557935,3.451664220011854
2017-10-23,2.936851530005395,3.1434178354284406,3.44286332149837
2017-10-24,2.9282424385877466,3.1417762231605866,3.4449872806024597
2017-10-25,2.936779052994511,3.163823323868558,3.463419422550438
2017-10-26,2.9159341249982194,3.147241198438987,3.446846806807815
2017-10-27,2.893126055550825,3.123117281694965,3.4102298711282732
2017-10-30,2.8943672065718613,3.1223563539255474,3.410534716935877
2017-10-31,2.917609835682542,3.1465733223695533,3.436508309211508
2017-11-01,2.939367240354988,3.157981166123052,3.4480233411320445
2017-11-02,2.946684736538331,3.154465441457784,3.4298392227184973
2017-11-03,2.933887141363776,3.127704931267428,3.4072085919189736
2017-11-06,2.9187322869611743,3.1082616496846294,3.4083340257708645
2017-11-07,2.9482527496587743,3.136084222780417,3.4462870744291356
2017-11-08,2.94994096790335,3.1362758108954445,3.4498353001652333
2017-11-09,2.962723631719055,3.157884181367324,3.4642216541253674
2017-11-10,2.9644535074045244,3.177326774588303,3.494087419196448
2017-11-13,2.98947313727545,3.1970769356487176,3.4987629076346893
2017-11-14,3.0146333909756544,3.208249294359997,3.5080186340836486
2017-11-15,2.995292905614714,3.194189579325223,3.481361407529318
2017-11-16,2.987616736722631,3.185808889940443,3.469619162400691
2017-11-17,2.986737539833495,3.189961051108908,3.475018681322485
2017-11-20,2.985796107315612,3.191803890150192,3.4891599960585675
2017-11-21,2.978866142039731,3.1867319255907534,3.4839978607110247
2017-11-22,2.96613440902409,3.1743644098575428,3.4673384416305506
2017-11-23,2.9652534512570003,3.1721175155336754,3.4658556537684007
2017-11-24,2.9631418741087163,3.1701897215630837,3.4536290100857876
2017-11-27,2.970991120461191,3.1792922322807042,3.472120156780034
2017-11-28,2.9730176639075525,3.1792725556566075,3.477718441158
2017-11-29,2.935617152597482,3.167395166376412,3.478101563182896
2017-11-30,2.8765587855209978,3.1258524213407926,3.4554464630712785
2017-12-01,2.858245164480415,3.104677403744218,3.4430382153866272
2017-12-04,2.844303932538994,3.104141334228371,3.453250054131586
2017-12-05,2.873761971225121,3.1306243446631736,3.478124523200445
2017-12-06,2.8840366595452673,3.13158729616645,3.464579708884046
2017-12-07,2.9007428720538826,3.148730434053731,3.473806689371113
2017-12-08,2.8733267504367443,3.1285935238732283,3.4584716367289223
2017-12-11,2.855592999962033,3.104938346284251,3.432665401118741
2017-12-12,2.9230040737538214,3.151075124553429,3.45528184302669
2017-12-13,2.8858818870660112,3.1139502973956095,3.4242494797293057
2017-12-14,2.8606239002510816,3.098902594626721,3.4114218941395795
2017-12-15,2.873347539802281,3.0998650184740058,3.3938996404702197
2017-12-18,2.867919192438383,3.0931977414938077,3.390024675129969
2017-12-19,2.867101652262538,3.1087738008585326,3.4108953488227045
2017-12-20,2.8813536354583453,3.137412178536163,3.4501823060783825
2017-12-21,2.897792079221892,3.1571996317156343,3.467328931774759
2017-12-22,2.8956554810033435,3.15797020474359,3.469123647364817
2017-12-27,2.890325979569777,3.1427383304963246,3.456777922713361
2017-12-28,2.8785381268387455,3.1391975263218503,3.448554523344077
2017-12-29,2.86026802714556,3.1293917891154415,3.434015266177272
2018-01-02,2.887219864169694,3.1608241083864295,3.464852848915271
2018-01-03,2.894149012952059,3.1595062686200714,3.458481183897235
2018-01-04,2.9229364255171726,3.1739815813397385,3.4629341102946096
2018-01-05,2.9353330188733677,3.160384573404789,3.4385503536796183
2018-01-08,2.932202444457003,3.153690068889583,3.4262210834787745
2018-01-09,2.94490982036892,3.1791523556309405,3.456319007007971
2018-01-10,2.9496174803139885,3.1917712397388,3.4603246547786917
2018-01-11,2.9513505542188043,3.1922074290425675,3.4532661166661915
2018-01-12,2.93838773728537,3.18447194822614,3.4487120991366536
2018-01-15,2.9274508297011206,3.1758841947993224,3.43550032537087
2018-01-16,3.0110853736152965,3.216166841552225,3.436264966820829
2018-01-17,3.0018763112287195,3.212727809079059,3.442714201011694
2018-01-18,2.9870730311577725,3.215060112881501,3.4486733284434603
2018-01-19,2.987260150734735,3.227011153257595,3.452684022650412
2018-01-22,2.979135876390144,3.225214954949852,3.4587829452486996
2018-01-23,2.9670991671334614,3.2192569392619537,3.4482075859826855
2018-01-24,2.9424300023035097,3.2050617446107057,3.447292620185861
2018-01-25,2.910342307681035,3.1810783221010257,3.443462687192195
2018-01-26,2.9239690311976805,3.1970862029768954,3.469587567506519
2018-01-29,2.941726312756747,3.2134515019565573,3.462277831788595
2018-01-30,2.932399182364371,3.2185387780683157,3.46989728486448
2018-01-31,2.932361620696489,3.2121425672828763,3.4603510031456786
2018-02-01,2.923932426496897,3.202063180930087,3.4480525323002587
2018-02-02,2.9321261685736184,3.2199479500366044,3.4578493744308423
2018-02-05,2.9411010727209153,3.229050237536046,3.466013111810657
2018-02-06,2.9554783524799237,3.231775066944909,3.4433689778509873
2018-02-07,2.9697824220289526,3.2516619167034033,3.47833912927587
2018-02-08,2.9380376505224843,3.220906332618436,3.460045755420644
2018-02-09,2.8991380940173914,3.1913653938568785,3.425969310804935
2018-02-12,2.9024160806586217,3.194794872140318,3.4253704602037747
2018-02-13,2.9468146492490677,3.2215970075913765,3.4376516280687364
2018-02-14,2.9423843353362287,3.221423847843907,3.444203623420509
2018-02-15,2.955607064066142,3.245376841128319,3.475575149404685
2018-02-16,2.9459750702577328,3.2348651361580862,3.459244698728039
2018-02-19,2.946009054387938,3.2439127673185872,3.469946005182348
2018-02-20,2.9473461220264063,3.242876860479826,3.4725719447519943
2018-02-21,2.9275212656078633,3.218359873380364,3.4490330349877354
2018-02-22,2.9113155050744624,3.200260290962839,3.430896505334611
2018-02-23,2.893092174156567,3.183223545088495,3.4140621772690176
2018-02-26,2.8768979688727376,3.1719295749520957,3.4091488845577826
2018-02-27,2.8698930217870835,3.180075154683511,3.4246486648068357
2018-02-28,2.8603473066552736,3.1712684630653305,3.4106436950026424
2018-03-01,2.850106262825131,3.158846181105974,3.397989568852525
2018-03-02,2.862461382121153,3.168109212147816,3.3977340277281463
2018-03-05,2.8732998803897973,3.1780390261627947,3.401662616917225
2018-03-06,2.8819501602578974,3.179546252894154,3.4084233867330616
2018-03-07,2.8700360938868763,3.166332160857208,3.387203592218907
2018-03-08,2.8635439570008074,3.158282809196785,3.3853812402582686
2018-03-09,2.8734268685245916,3.164896693277928,3.3879814362294898
2018-03-12,2.8746690937733463,3.1638842425571196,3.3984002912509457
2018-03-13,2.852156258762254,3.1443281466290722,3.391625842223478
2018-03-14,2.854281133204465,3.1361680167097443,3.3757416070136688
2018-03-15,2.85114373725799,3.1294285676703772,3.3682074814948155
2018-03-16,2.846362237579857,3.1214510978765366,3.3614124538574304
2018-03-19,2.81281491715104,3.100934680376283,3.346318569778938
2018-03-20,2.906386227909757,3.151483579484096,3.3504827405119824
2018-03-21,2.9402564678319427,3.1662788769206847,3.3514426953605474
2018-03-22,2.945739439799593,3.1481650742917457,3.338042964591615
2018-03-23,2.9701027901218486,3.163625456763554,3.349169588228062
2018-03-26,2.9677835648357775,3.158286146681737,3.3386182311388723
2018-03-27,2.9737156449760898,3.1486105558075796,3.3296548197700844
2018-03-28,2.96755680033249,3.1430635203836825,3.3395352040241892
2018-03-29,2.9973371977160963,3.1631929882306613,3.3611896044329863
2018-04-03,2.993488206281552,3.157006118854561,3.3611389728789005
2018-04-04,2.9907436173305904,3.155770448164906,3.3656486847205205
2018-04-05,2.9971550877371165,3.170706942392451,3.380229438265468
2018-04-06,2.978158699510164,3.1537149993516245,3.3623975339197134
2018-04-09,2.973673517689286,3.1538060020660366,3.3608854904782888
2018-04-10,2.974259934119238,3.1599743461810785,3.3788162412364176
